timestamp,log_type,EventID,user,action,risk,severity,date,hour
2026-03-11 07:40:30.931873+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-11,7
2026-03-11 07:40:58.135437+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-11,7
2026-03-11 07:41:43.040302+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-11,7
2026-03-11 07:42:45.508902+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-11,7
2026-03-11 07:47:06.725113+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-11,7
2026-03-11 07:47:07.427622+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-11,7
2026-03-11 07:47:08.729324+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-11,7
2026-03-11 07:47:09.022844+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-11,7
2026-03-11 07:47:09.036749+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-11,7
2026-03-11 07:47:11.757151+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-11,7
2026-03-11 07:47:19.628754+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-11,7
2026-03-11 07:47:49.519949+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-11,7
2026-03-24 04:03:04.245077+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:04.481680+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:04.484074+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:04.484684+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:04.543144+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:04.596663+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:04.692469+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:04.692478+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:04.722452+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:04.728422+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:04.759007+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:04.842068+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:05.059925+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:05.091509+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:05.267738+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:05.568779+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:05.584290+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:05.588387+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:05.591230+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:05.609764+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:05.635855+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:05.645533+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:05.672146+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:05.768620+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:05.780539+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:05.787067+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:05.916300+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:10.565250+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:11.617914+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:12.764368+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:15.232729+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:15.312773+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:15.392530+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:15.427282+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:35.567839+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:35.922476+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:36.140247+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:03:41.228432+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:04:11.321392+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:05:06.091747+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:05:14.205542+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:05:14.221666+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:12:36.623087+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:13:31.044752+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:13:31.282074+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:13:31.921013+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:13:32.582781+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:13:35.585648+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:13:37.404314+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:13:41.000988+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:18:05.867092+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:23:41.056986+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-24 04:33:41.077305+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-24,4
2026-03-25 05:14:18.219753+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:14:18.865221+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:14:18.872368+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:14:18.876585+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:14:19.147955+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:14:19.453856+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:14:19.850691+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:14:19.850748+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:14:20.152107+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:14:20.224461+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:14:20.256968+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:14:21.079130+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:14:22.408566+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:14:22.646273+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:14:23.229437+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:14:25.224586+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:14:25.347445+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:14:25.474989+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:14:25.575504+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:14:25.708191+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:14:25.890482+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:14:25.945364+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:14:26.135740+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:27.618046+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:27.765322+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:27.766325+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:27.767136+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:27.830439+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:27.879358+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:27.960316+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:27.960325+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:28.256649+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:28.256777+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:28.288149+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:28.444239+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:28.582216+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:28.585524+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:28.638029+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:28.891907+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:28.920057+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:28.940029+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:28.951765+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:28.970362+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:28.978470+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:29.014151+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:29.069174+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:29.113167+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:29.114473+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:29.176437+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:29.363077+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:35.522783+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:36.315243+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:17:36.611677+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:18:40.343151+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:18:40.687538+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:18:40.827103+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:18:40.959230+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:18:42.364029+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:18:47.099361+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:19:16.110846+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:19:16.155226+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:19:17.992712+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:19:18.658594+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:19:18.736712+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:19:30.263409+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:22:40.447533+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:22:40.464413+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:27:29.939558+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:27:30.095840+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:27:30.392187+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:27:36.582325+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:47:40.120874+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 05:47:40.201488+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,5
2026-03-25 16:48:47.157970+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:47.305014+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:47.307312+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:47.307909+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:47.395260+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:47.436792+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:47.511917+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:47.511925+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:47.546434+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:47.553406+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:47.569872+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:47.631723+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:47.775816+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:47.790775+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:47.909130+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:48.194794+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:48.208490+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:48.220863+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:48.221022+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:48.249863+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:48.269541+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:48.289091+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:48.332394+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:48.404480+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:48.404482+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:48.442003+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:48:48.511650+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:50:48.940535+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:50:50.222387+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:50:50.409893+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:50:50.784773+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:50:50.815138+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:50:50.819225+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:50:53.361721+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:50:53.402775+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:50:53.619171+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:53:26.244486+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:58:50.825068+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:59:08.414618+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-25 16:59:13.824509+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-25,16
2026-03-26 04:28:43.724993+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:43.874048+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:43.875513+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:43.876032+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:43.927607+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:44.023222+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:44.123375+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:44.123383+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:44.141087+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:44.161207+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:44.224068+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:44.422771+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:44.473763+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:44.602522+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:44.650776+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:44.867321+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:44.886002+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:44.890354+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:44.893726+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:44.922781+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:44.955091+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:44.956614+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:44.986588+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:45.029387+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:45.031080+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:45.042658+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:28:45.186598+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:29:13.691954+00:00,seclogs1st.evtx,4625,system,Failed Login,HIGH,HIGH,2026-03-26,4
2026-03-26 04:29:22.890711+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:29:23.196192+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:29:23.464127+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:29:23.512274+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:29:27.944103+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:29:31.945164+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:29:58.658070+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:29:58.704412+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:30:00.993916+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:30:46.704031+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:30:46.780230+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-03-26 04:30:46.860369+00:00,seclogs1st.evtx,4624,system,Successful Login,NORMAL,INFO,2026-03-26,4
2026-02-10 20:54:25.312304+00:00,systemlogs1st.evtx,1,system,System Activity,NORMAL,LOW,2026-02-10,20
2026-02-10 20:54:36.219597+00:00,systemlogs1st.evtx,3,system,System Activity,NORMAL,MEDIUM,2026-02-10,20
2026-02-10 20:55:08.475273+00:00,systemlogs1st.evtx,1,system,System Activity,NORMAL,LOW,2026-02-10,20
2026-02-10 07:25:10.568888+00:00,systemlogs1st.evtx,1,system,System Activity,NORMAL,LOW,2026-02-10,7
2026-02-10 07:25:10.569956+00:00,systemlogs1st.evtx,1,system,System Activity,NORMAL,LOW,2026-02-10,7
2026-02-10 07:25:32.591347+00:00,systemlogs1st.evtx,1,system,System Activity,NORMAL,LOW,2026-02-10,7
2026-02-11 06:37:34.833080+00:00,systemlogs1st.evtx,1,system,System Activity,NORMAL,LOW,2026-02-11,6
2026-02-11 06:37:36.047211+00:00,systemlogs1st.evtx,3,system,System Activity,NORMAL,MEDIUM,2026-02-11,6
2026-02-11 06:37:53.125561+00:00,systemlogs1st.evtx,1,system,System Activity,NORMAL,LOW,2026-02-11,6
2026-02-11 06:37:53.126265+00:00,systemlogs1st.evtx,1,system,System Activity,NORMAL,LOW,2026-02-11,6
2026-02-11 07:20:19.386986+00:00,systemlogs1st.evtx,3,system,System Activity,NORMAL,MEDIUM,2026-02-11,7
