timestamp,event_type,user,process,source_ip,status,risk,event_id,log_type,commandline,logon_type,dns_query,confidence_score,response,access_level,ensemble_score,poison_flag
2026-05-09 04:54:17,Process Creation,john,whoami.exe,N/A,CRITICAL,CRITICAL,1,sysmon,whoami,N/A,N/A,1.0,NO ACTION REQUIRED,VIEWER,0,0
2026-05-09 04:54:21,Process Creation,john,PING.EXE,N/A,CRITICAL,CRITICAL,1,sysmon,ping  8.8.8.8,N/A,N/A,1.0,NO ACTION REQUIRED,VIEWER,0,0
2026-05-09 04:54:26,Process Creation,john,nslookup.exe,N/A,CRITICAL,CRITICAL,1,sysmon,nslookup  nasa.com,N/A,N/A,1.0,NO ACTION REQUIRED,VIEWER,0,0
2026-05-09 04:54:27,Network Connection,john,nslookup.exe,192.168.44.2,CRITICAL,CRITICAL,3,sysmon,N/A,N/A,N/A,1.0,NO ACTION REQUIRED,VIEWER,0,0
2026-05-09 04:54:30,Process Creation,john,PING.EXE,N/A,CRITICAL,CRITICAL,1,sysmon,ping  google.com,N/A,N/A,1.0,NO ACTION REQUIRED,VIEWER,0,0
2026-05-09 04:54:32,DNS Query,john,PING.EXE,::ffff:142.251.223.142;,CRITICAL,CRITICAL,22,sysmon,N/A,N/A,google.com,1.0,NO ACTION REQUIRED,VIEWER,0,0
2026-05-09 04:54:36,Process Creation,john,whoami.exe,N/A,CRITICAL,CRITICAL,1,sysmon,whoami,N/A,N/A,1.0,NO ACTION REQUIRED,VIEWER,0,0
2026-05-09 04:54:43,Process Creation,alice,WMIC.exe,N/A,CRITICAL,CRITICAL,1,sysmon,"wmic  useraccount get name,sid",N/A,N/A,1.0,NO ACTION REQUIRED,VIEWER,0,0
2026-05-09 04:54:44,Process Creation,alice,nslookup.exe,N/A,CRITICAL,CRITICAL,1,sysmon,nslookup  nasa.com,N/A,N/A,1.0,NO ACTION REQUIRED,VIEWER,0,0
2026-05-09 04:54:46,Process Creation,alice,ipconfig.exe,N/A,CRITICAL,CRITICAL,1,sysmon,ipconfig /all,N/A,N/A,1.0,NO ACTION REQUIRED,VIEWER,0,0
2026-05-09 04:54:47,Process Creation,alice,net.exe,N/A,CRITICAL,CRITICAL,1,sysmon,net  users,N/A,N/A,1.0,NO ACTION REQUIRED,VIEWER,0,0
